ville,adresse,type,date,prix,surface,operation,description,surface_predicted,is_placeholder,price_label,label_reason,prix_normalise,prix_m2
rabat,Yacoub El Mansour,Local_Commercial,19/02/2026,6422000,169.0,à vendre,Local commercial   169 m² Rabat  « Yacoub El Mansour »,,False,total,fits total range with realistic per-m² ratio,6422000.0,38000.0
marrakech,Non spécifié,Local_Commercial,06/05/2026,3800000,80.0,à vendre,"3 chambre, 3 salon. Local commercial  6 pièces 80 m² Marrakech",,False,total,fits total range with realistic per-m² ratio,3800000.0,47500.0
marrakech,Sidi Youssef Ben Ali,Local_Commercial,09/04/2026,980000,34.0,à vendre,Local commercial   34 m² Marrakech  « Sidi Youssef Ben Ali »,,False,total,fits total range with realistic per-m² ratio,980000.0,28823.529411764706
marrakech,Massira 1,Local_Commercial,19/02/2026,1400000,10.0,à vendre,Local commercial   10 m² Marrakech  « Massira 1 »,,True,flag,"total range OK but implied 140,000 MAD/m² is unrealistic",1400000.0,140000.0
tanger,Iberie,Local_Commercial,10/03/2026,4500000,2000.0,à vendre,avec Garage. Local commercial   2000 m² Tanger  « Iberie »,,True,flag,"total range OK but implied 2,250 MAD/m² is unrealistic",4500000.0,2250.0
meknès,Marjane 2,Local_Commercial,28/03/2026,320000,30.0,à vendre,Local commercial   30 m² Meknès  « Marjane 2 »,,False,total,fits total range with realistic per-m² ratio,320000.0,10666.666666666666
oujda,Najd,Local_Commercial,22/04/2026,1000000,176.0,à vendre,"2 chambre, 2 salon, avec Garage. Local commercial  4 pièces 176 m² Oujda  « Najd »",,True,total,fits total range with realistic per-m² ratio,1000000.0,5681.818181818182
oujda,Non spécifié,Local_Commercial,12/02/2026,2500000,140.0,à vendre,Local commercial   140 m² Oujda,,True,flag,"total range OK but implied 17,857 MAD/m² is unrealistic",2500000.0,17857.14285714286
kénitra,Alliance,Local_Commercial,16/04/2026,400000,45.0,à vendre,Local commercial   45 m² Kenitra  « Alliance »,,True,total,fits total range with realistic per-m² ratio,400000.0,8888.888888888889
salé,Non spécifié,Local_Commercial,06/05/2026,450000,26.0,à vendre,"1 chambre, 1 salon, avec Garage. Local commercial  2 pièces 26 m² Salé",,True,total,fits total range with realistic per-m² ratio,450000.0,17307.69230769231
salé,Non spécifié,Local_Commercial,12/02/2026,2100000,110.0,à vendre,avec Garage. Local commercial   110 m² Salé,,False,total,fits total range with realistic per-m² ratio,2100000.0,19090.909090909092
mohammedia,Derb Lfath,Local_Commercial,21/02/2026,620000,84.0,à vendre,Local commercial   84 m² Mohammedia  « Derb Lfath »,,False,total,fits total range with realistic per-m² ratio,620000.0,7380.952380952381
settat,Non spécifié,Local_Commercial,30/04/2026,550000,38.0,à vendre,avec Garage. Local commercial   38 m² Nador,,True,total,fits total range with realistic per-m² ratio,550000.0,14473.684210526315
rabat,Non spécifié,Ferme,10/04/2026,3750000,40000.0,à vendre,Ferme   40000 m² Rabat,,False,flag,total range OK but implied 94 MAD/m² is unrealistic,3750000.0,93.75
marrakech,Route De Fès,Ferme,05/02/2026,3200000,220.0,à vendre,"5 chambre, 4 salon, avec Garage. Ferme  9 pièces 220 m² Marrakech  « Route De Fès »",,False,total,fits total range with realistic per-m² ratio,3200000.0,14545.454545454546
oujda,Non spécifié,Ferme,23/04/2026,600000,80.0,à vendre,"3 chambre, 1 salon. Ferme  4 pièces 80 m² Oujda",,True,total,fits total range with realistic per-m² ratio,600000.0,7500.0
mohammedia,Non spécifié,Ferme,13/04/2026,7800000,80000.0,à vendre,Ferme   80000 m² Mohammedia,,False,flag,total range OK but implied 98 MAD/m² is unrealistic,7800000.0,97.5
mohammedia,Zenata,Ferme,29/03/2026,3400000,350.0,à vendre,"6 chambre, 2 salon. Ferme  8 pièces 350 m² Mohammedia  « Zenata »",,False,total,fits total range with realistic per-m² ratio,3400000.0,9714.285714285714
taza,Non spécifié,Ferme,17/02/2026,500000,150.0,à vendre,Ferme   150 m² El jadida,,True,total,fits total range with realistic per-m² ratio,500000.0,3333.3333333333335
casablanca,Hay Hassani,Terrain,18/04/2026,1300000,121.0,à vendre,Terrain   121 m² Casablanca  « Hay Hassani »,,True,total,fits total range with realistic per-m² ratio,1300000.0,10743.801652892562
casablanca,Non spécifié,Terrain,17/04/2026,3140000,314.0,à vendre,Terrain   314 m² Casablanca,,False,total,fits total range with realistic per-m² ratio,3140000.0,10000.0
casablanca,Polo,Terrain,03/04/2026,12500,2700.0,à vendre,Terrain  5 pièces 2700 m² Casablanca  « Polo »,,True,flag,prix below floor and doesn't fit per_m2,12500.0,4.62962962962963
casablanca,Non spécifié,Terrain,16/03/2026,45,81.0,à vendre,Terrain  4 pièces 81 m² Casablanca,,True,flag,prix below floor and doesn't fit per_m2,45.0,0.5555555555555556
casablanca,Non spécifié,Terrain,28/02/2026,4150000,140.0,à vendre,Terrain   140 m² Casablanca,,False,total,fits total range with realistic per-m² ratio,4150000.0,29642.85714285714
casablanca,Maarif,Terrain,27/02/2026,10340000,220.0,à vendre,Terrain  2 pièces 220 m² Casablanca  « Maarif »,,False,flag,"total range OK but implied 47,000 MAD/m² is unrealistic",10340000.0,47000.0
rabat,Non spécifié,Terrain,07/03/2026,40000,500.0,à vendre,Terrain   500 m² Rabat,,True,flag,prix below floor and doesn't fit per_m2,40000.0,80.0
fès,Non spécifié,Terrain,27/02/2026,1000000,10000.0,à vendre,Terrain   10000 m² Fès,,True,flag,total range OK but implied 100 MAD/m² is unrealistic,1000000.0,100.0
marrakech,Sidi Abdellah Ghiat,Terrain,20/04/2026,602000,2800.0,à vendre,Terrain   2800 m² Marrakech  « Sidi Abdellah Ghiat »,,False,flag,total range OK but implied 215 MAD/m² is unrealistic,602000.0,215.0
marrakech,Non spécifié,Terrain,15/04/2026,85000,13000.0,à vendre,Terrain   13000 m² Marrakech,,True,flag,prix below floor and doesn't fit per_m2,85000.0,6.538461538461538
marrakech,Palmeraie,Terrain,03/04/2026,2300000,484.0,à vendre,Terrain   484 m² Marrakech  « Palmeraie »,,False,flag,"total range OK but implied 4,752 MAD/m² is unrealistic",2300000.0,4752.06611570248
marrakech,Route D'ourika,Terrain,26/03/2026,5000000,400.0,à vendre,Terrain  7 pièces 400 m² Marrakech  « Route D'ourika »,,True,total,fits total range with realistic per-m² ratio,5000000.0,12500.0
marrakech,Ain Mezouar,Terrain,24/03/2026,1600000,288.0,à vendre,Terrain   288 m² Marrakech  « Ain Mezouar »,,True,total,fits total range with realistic per-m² ratio,1600000.0,5555.555555555556
marrakech,Non spécifié,Terrain,12/03/2026,3130000,182.0,à vendre,Terrain  7 pièces 182 m² Marrakech,,False,total,fits total range with realistic per-m² ratio,3130000.0,17197.802197802197
marrakech,Les Portes De Marrakech,Terrain,08/03/2026,2200000,413.0,à vendre,Terrain  6 pièces 413 m² Marrakech  « Les Portes De Marrakech »,,True,total,fits total range with realistic per-m² ratio,2200000.0,5326.876513317191
marrakech,Route D'ourika,Terrain,09/02/2026,750000,99.0,à vendre,Terrain   99 m² Marrakech  « Route D'ourika »,,True,total,fits total range with realistic per-m² ratio,750000.0,7575.757575757576
marrakech,Route D'ourika,Terrain,07/02/2026,650000,1000.0,à vendre,Terrain   1000 m² Marrakech  « Route D'ourika »,,True,flag,total range OK but implied 650 MAD/m² is unrealistic,650000.0,650.0
marrakech,Route D'ourika,Terrain,06/02/2026,960000,2000.0,à vendre,Terrain  1 pièces 2000 m² Marrakech  « Route D'ourika »,,False,flag,total range OK but implied 480 MAD/m² is unrealistic,960000.0,480.0
tanger,Administratif,Terrain,06/05/2026,11600000,4000.0,à vendre,Terrain   4000 m² Tanger  « Administratif »,,False,flag,"prix 11,600,000 fits neither total nor per_m2 for tanger",11600000.0,2900.0
tanger,Non spécifié,Terrain,10/03/2026,2500000,1228.0,à vendre,Terrain   1228 m² Tanger,,True,flag,"total range OK but implied 2,036 MAD/m² is unrealistic",2500000.0,2035.8306188925083
tanger,Achakar,Terrain,27/02/2026,1800000,503.0,à vendre,Terrain   503 m² Tanger  « Achakar »,,True,flag,"total range OK but implied 3,579 MAD/m² is unrealistic",1800000.0,3578.528827037773
tanger,Non spécifié,Terrain,27/02/2026,2900000,600.0,à vendre,Terrain   600 m² Tanger,,False,total,fits total range with realistic per-m² ratio,2900000.0,4833.333333333333
tanger,Manar,Terrain,24/02/2026,2928000,366.0,à vendre,Terrain   366 m² Tanger  « Manar »,,False,total,fits total range with realistic per-m² ratio,2928000.0,8000.0
tanger,Malabata,Terrain,13/02/2026,2816000,220.0,à vendre,Terrain   220 m² Tanger  « Malabata »,,False,total,fits total range with realistic per-m² ratio,2816000.0,12800.0
tanger,Non spécifié,Terrain,12/02/2026,3850000,700.0,à vendre,Terrain   700 m² Tanger,,False,total,fits total range with realistic per-m² ratio,3850000.0,5500.0
tanger,Achakar,Terrain,12/02/2026,2000000,555.0,à vendre,Terrain   555 m² Tanger  « Achakar »,,True,flag,"total range OK but implied 3,604 MAD/m² is unrealistic",2000000.0,3603.6036036036035
tanger,Achakar,Terrain,12/02/2026,2160000,216.0,à vendre,Terrain   216 m² Tanger  « Achakar »,,False,total,fits total range with realistic per-m² ratio,2160000.0,10000.0
agadir,Hay Mohammadi,Terrain,01/04/2026,3080000,154.0,à vendre,Terrain   154 m² Agadir  « Hay Mohammadi »,,False,total,fits total range with realistic per-m² ratio,3080000.0,20000.0
agadir,Non spécifié,Terrain,16/02/2026,1250000,500.0,à vendre,Terrain   500 m² Agadir,,True,flag,"total range OK but implied 2,500 MAD/m² is unrealistic",1250000.0,2500.0
agadir,Non spécifié,Terrain,12/02/2026,980000,300.0,à vendre,Terrain  10 pièces 300 m² Agadir,,False,flag,"total range OK but implied 3,267 MAD/m² is unrealistic",980000.0,3266.6666666666665
agadir,Non spécifié,Terrain,10/02/2026,1600000,1666.0,à vendre,Terrain   1666 m² Agadir,,True,flag,total range OK but implied 960 MAD/m² is unrealistic,1600000.0,960.3841536614646
agadir,Non spécifié,Terrain,02/02/2026,280000,200.0,à vendre,Terrain   200 m² Agadir,,False,flag,"total range OK but implied 1,400 MAD/m² is unrealistic",280000.0,1400.0
oujda,Village Toba,Terrain,04/05/2026,842000,153.0,à vendre,Terrain   153 m² Oujda  « Village Toba »,,False,total,fits total range with realistic per-m² ratio,842000.0,5503.267973856209
oujda,Hay El Qods,Terrain,03/05/2026,2106000,468.0,à vendre,Terrain   468 m² Oujda  « Hay El Qods »,,False,total,fits total range with realistic per-m² ratio,2106000.0,4500.0
oujda,Cgi,Terrain,19/04/2026,440000,110.0,à vendre,Terrain   110 m² Oujda  « Cgi »,,False,total,fits total range with realistic per-m² ratio,440000.0,4000.0
oujda,Non spécifié,Terrain,25/03/2026,470000,188.0,à vendre,Terrain   188 m² Oujda,,False,total,fits total range with realistic per-m² ratio,470000.0,2500.0
kénitra,El Haddada,Terrain,15/04/2026,2400000,450.0,à vendre,Terrain   450 m² Kenitra  « El Haddada »,,True,total,fits total range with realistic per-m² ratio,2400000.0,5333.333333333333
kénitra,Alliance,Terrain,04/04/2026,1060000,281.0,à vendre,Terrain   281 m² Kenitra  « Alliance »,,False,total,fits total range with realistic per-m² ratio,1060000.0,3772.2419928825625
kénitra,El Haddada,Terrain,04/04/2026,2200000,387.0,à vendre,Terrain   387 m² Kenitra  « El Haddada »,,True,total,fits total range with realistic per-m² ratio,2200000.0,5684.754521963824
kénitra,El Haddada,Terrain,04/04/2026,5600,400.0,à vendre,Terrain   400 m² Kenitra  « El Haddada »,,True,per_m2,"prix below total floor, valid as per_m2",2240000.0,5600.0
nador,Non spécifié,Terrain,26/04/2026,1200000,360.0,à vendre,Terrain   360 m² Temara,,True,total,fits total range with realistic per-m² ratio,1200000.0,3333.3333333333335
nador,El Menzeh,Terrain,19/02/2026,30000000,20000.0,à vendre,Terrain   20000 m² Temara  « El Menzeh »,,False,flag,"prix 30,000,000 fits neither total nor per_m2 for nador",30000000.0,1500.0
safi,Non spécifié,Terrain,13/03/2026,1000,180.0,à vendre,Terrain   180 m² Laâyoune,,True,flag,prix below floor and doesn't fit per_m2,1000.0,5.555555555555555
bouskoura,Non spécifié,Terrain,27/02/2026,800,4219.0,à vendre,Terrain   4219 m² Bouskoura,,True,flag,prix below floor and doesn't fit per_m2,800.0,0.18961839298411945
bouznika,Non spécifié,Terrain,04/03/2026,1260000,400.0,à vendre,Terrain   400 m² Bouznika,,False,total,fits total range with realistic per-m² ratio,1260000.0,3150.0
bouznika,Non spécifié,Terrain,09/02/2026,700000,130.0,à vendre,Terrain  4 pièces 130 m² Bouznika,,True,total,fits total range with realistic per-m² ratio,700000.0,5384.615384615385
dakhla,Non spécifié,Terrain,15/03/2026,6000000,2732.0,à vendre,Terrain   2732 m² Ifrane,,False,flag,"total range OK but implied 2,196 MAD/m² is unrealistic",6000000.0,2196.193265007321
taza,Non spécifié,Terrain,04/05/2026,500,144.0,à vendre,Terrain  3 pièces 144 m² El jadida,,True,flag,prix below floor and doesn't fit per_m2,500.0,3.4722222222222223
taza,Non spécifié,Terrain,12/04/2026,1200000,156.0,à vendre,Terrain   156 m² El jadida,,True,total,fits total range with realistic per-m² ratio,1200000.0,7692.307692307692
taza,Non spécifié,Terrain,19/03/2026,680000,4000.0,à vendre,Terrain   4000 m² El jadida,,False,flag,total range OK but implied 170 MAD/m² is unrealistic,680000.0,170.0
taza,Non spécifié,Terrain,21/02/2026,600000,12000.0,à vendre,Terrain   12000 m² El jadida,,True,flag,total range OK but implied 50 MAD/m² is unrealistic,600000.0,50.0
taza,Narjiss,Terrain,16/02/2026,150000000,50000.0,à vendre,Terrain   50000 m² El jadida  « Narjiss »,,False,flag,"prix 150,000,000 fits neither total nor per_m2 for taza",150000000.0,3000.0
taza,Centre,Terrain,16/02/2026,19950000,5700.0,à vendre,Terrain   5700 m² El jadida  « Centre »,,False,flag,"prix 19,950,000 fits neither total nor per_m2 for taza",19950000.0,3500.0
rabat,Hay Nahda,Appartement,10/03/2026,760000,77.6,à vendre,Vente appartement hay Nahda fadiza,True,False,total,fits total range with realistic per-m² ratio,760000.0,9793.814432989691
casablanca,Bourgogne,Appartement,12/02/2026,10000,47.4,à louer,Appartement meublé,True,True,total,fits total range with realistic per-m² ratio,10000.0,210.9704641350211
casablanca,Maarif,Appartement,14/02/2026,1400000,110.0,à vendre,65540 Vente Appt à Casablanca Hopitaux de 110 m²,False,True,total,fits total range with realistic per-m² ratio,1400000.0,12727.272727272728
casablanca,Racine,Local,25/02/2026,16000,49.9,à louer,LOCAL COMMERCIAL 68M A LOUER À RACINE,True,True,total,fits total range with realistic per-m² ratio,16000.0,320.64128256513027
rabat,Souissi,Villa,19/02/2026,11500000,136.4,à vendre,Vente villa Souissi à démolir,True,False,flag,"total range OK but implied 84,311 MAD/m² is unrealistic",11500000.0,84310.85043988269
casablanca,Oulfa,Appartement,11/02/2026,4000,110.0,à louer,Appartement à louer 110 m² à Casablanca,False,True,flag,total range OK but implied 36 MAD/m² is unrealistic,4000.0,36.36363636363637
asilah,Toute la ville,Appartement,01/02/2026,580000,65.5,à vendre,Appartement à vendre à Asilah,True,False,total,fits total range with realistic per-m² ratio,580000.0,8854.961832061068
marrakech,Mabrouka,Appartement,12/02/2026,5000,49.0,à louer,Appartement à louer Marrakech Quartier Mabrouka,True,True,total,fits total range with realistic per-m² ratio,5000.0,102.04081632653062
marrakech,Les Portes de Marrakech,Appartement,25/02/2026,350000,47.2,à vendre,Appartement à Vendre 2 chambres à Doha,True,True,total,fits total range with realistic per-m² ratio,350000.0,7415.254237288135
marrakech,M'Hamid,Appartement,05/02/2026,440000,58.1,à vendre,Appartement en bas propre et peint 3ch 44 million,True,False,total,fits total range with realistic per-m² ratio,440000.0,7573.149741824441
kénitra,Mimosas,Appartement,03/02/2026,4000,49.7,à louer,Appartement meublé,True,True,total,fits total range with realistic per-m² ratio,4000.0,80.48289738430583
kénitra,El Haddada,Appartement,05/02/2026,660000,66.0,à vendre,Appartement à vendre 3 chambres El Hadada,True,False,total,fits total range with realistic per-m² ratio,660000.0,10000.0
marrakech,Autre secteur,Villa,05/03/2026,2400000,132.0,à vendre,177676 Vente Villa à Marrakech Palmeraie Extension,True,True,total,fits total range with realistic per-m² ratio,2400000.0,18181.81818181818
casablanca,Casablanca Finance City,Appartement,08/05/2026,13000,86.0,à louer,Appartement à louer 86 m² à Casablanca,False,True,total,fits total range with realistic per-m² ratio,13000.0,151.1627906976744
marrakech,Route de Tahanaoute,Villa,08/05/2026,8500000,134.8,à vendre,VILLA CONTEMPORAINE SUR LE GOLF DE NORIA,True,False,flag,"total range OK but implied 63,056 MAD/m² is unrealistic",8500000.0,63056.37982195845
benslimane,Autre secteur,Appartement,08/05/2026,600000,66.2,à vendre,Appartement ensoleillé dans un endroit magnifique près du golf,True,True,total,fits total range with realistic per-m² ratio,600000.0,9063.444108761329
rabat,Souissi,Terrain,08/05/2026,6000,49.8,à vendre,Terrain À Vendre À Souissi,True,True,per_m2,"prix below total floor, valid as per_m2",298800.0,6000.0
marrakech,Targa,Appartement,19/02/2026,3600,49.9,à louer,Appartement à louer sans intermédiaire,True,False,total,fits total range with realistic per-m² ratio,3600.0,72.14428857715431
mdiq,Toute la ville,Appartement,10/02/2026,1200000,89.1,à vendre,Appartement À Vendre à Al Cudia Smir,True,True,total,fits total range with realistic per-m² ratio,1200000.0,13468.013468013469
